last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,in_office
Carpenter,Terry,McGovern,,,,1900-03-28,M,rep,NE,5,,Democrat,,,,,,,,,,C000172,,,,,,402320,,,,1525,Terry Carpenter,False
Carter,Vincent,Michael,,,,1891-11-06,M,rep,WY,0,,Republican,,,,,,,,,,C000203,,,,,,402349,,,,1552,Vincent Carter,False
Chase,Ray,Park,,,,1880-03-12,M,rep,MN,0,,Republican,,,,,,,,,,C000331,,,,,,402472,,,,1671,Ray P. Chase,False
Church,Denver,Samuel,,,,1862-12-11,M,rep,CA,9,,Democrat,,,,,,,,,,C000387,,,,,,402526,,,,1720,Denver S. Church,False
Clarke,John,Davenport,,,,1873-01-15,M,rep,NY,34,,Republican,,,,,,,,,,C000465,,,,,,402603,,,,1795,John D. Clarke,False
Clarke,Marian,Williams,,,,1880-07-29,F,rep,NY,34,,Republican,,,,,,,,,,C000467,,,,,,402605,,,,1797,Marian W. Clarke,False
Cochran,Thomas,Cunningham,,,,1877-11-30,M,rep,PA,20,,Republican,,,,,,,,,,C000566,,,,,,402696,,,,1883,Thomas Cunningham Cochran,False
Coffin,Thomas,Chalkley,,,,1887-10-25,M,rep,ID,2,,Democrat,,,,,,,,,,C000592,,,,,,402721,,,,1907,Thomas C. Coffin,False
Connolly,James,Joseph,,,,1881-09-24,M,rep,PA,5,,Republican,,,,,,,,,,C000698,,,,,,402823,,,,2000,James J. Connolly,False
Crump,Edward,Hull,,,,1874-10-02,M,rep,TN,9,,Democrat,,,,,,,,,,C000955,,,,,,403067,,,,2222,E. H. Crump,False
De Priest,Oscar,Stanton,,,,1871-03-09,M,rep,IL,1,,Republican,,,,,,,,,,D000263,,,,,,403319,,,,2521,Oscar Stanton De Priest,False
Dickinson,Clement,Cabell,,,,1849-12-06,M,rep,MO,0,,Democrat,,,,,,,,,,D000316,,,,,,403436,,,,2568,Clement C. Dickinson,False
Dieterich,William,Henry,,,,1876-03-31,M,sen,IL,,3,Democrat,,,,,,,,,,D000339,,,,,,403457,,,,2589,William H. Dieterich,False
Douglass,John,Joseph,,,,1873-02-09,M,rep,MA,11,,Democrat,,,,,,,,,,D000459,,,,,,403569,,,,2694,John J. Douglass,False
Duffy,Francis,Ryan,,,,1888-06-23,M,sen,WI,,3,Democrat,,,,,,,,,,D000518,,,,,,403628,,,,2747,F. Ryan Duffy,False
Durgan,George,Richard,,,,1872-01-20,M,rep,IN,2,,Democrat,,,,,,,,,,D000570,,,,,,403673,,,,2790,George R. Durgan,False
Edmonds,George,Washington,,,,1864-02-22,M,rep,PA,4,,Republican,,,,,,,,,,E000053,,,,,,403748,,,,2853,George W. Edmonds,False
Ellzey,Lawrence,Russell,,,,1891-03-20,M,rep,MS,7,,Democrat,,,,,,,,,,E000152,,,,,,403843,,,,2940,Lawrence R. Ellzey,False
Eltse,Ralph,Roscoe,,,,1885-09-13,M,rep,CA,7,,Republican,,,,,,,,,,E000162,,,,,,403853,,,,2950,Ralph R. Eltse,False
Erickson,John,Edward,,,,1863-03-14,M,sen,MT,,2,Democrat,,,,,,,,,,E000202,,,,,,403889,,,,2980,John E. Erickson (Montana politician),False
Evans,William,Elmer,,,,1877-12-14,M,rep,CA,11,,Republican,,,,,,,,,,E000261,,,,,,403942,,,,3023,William E. Evans,False
Fitzgibbons,John,,,,,1868-07-10,M,rep,NY,0,,Democrat,,,,,,,,,,F000171,,,,,,404126,,,,3189,John Fitzgibbons,False
Fletcher,Duncan,Upshaw,,,,1859-01-06,M,sen,FL,,3,Democrat,,,,,,,,,,F000200,,,,,,404155,,,,3216,Duncan U. Fletcher,False
Foss,Frank,Herbert,,,,1865-09-20,M,rep,MA,3,,Republican,,,,,,,,,,F000294,,,,,,404244,,,,3296,Frank H. Foss,False
Foulkes,George,Ernest,,,,1878-12-25,M,rep,MI,4,,Democrat,,,,,,,,,,F000317,,,,,,404266,,,,3319,George Ernest Foulkes,False
Frear,James,Archibald,,,,1861-10-24,M,rep,WI,9,,Republican,,,,,,,,,,F000355,,,,,,404302,,,,3348,James A. Frear,False
Garner,John,Nance,,,,1868-11-22,M,rep,TX,-1,,Democrat,,,,,,,,,,G000074,,,,,,404446,,,,3482,John Nance Garner,False
Gillespie,James,Frank,,,,1869-04-18,M,rep,IL,17,,Democrat,,,,,,,,,,G000197,,,,,,404561,,,,3595,Frank Gillespie,False
Glover,David,Delano,,,,1868-01-18,M,rep,AR,6,,Democrat,,,,,,,,,,G000243,,,,,,404605,,,,3634,David Delano Glover,False
Goss,Edward,Wheeler,,,,1893-04-27,M,rep,CT,5,,Republican,,,,,,,,,,G000334,,,,,,404691,,,,3716,Edward W. Goss,False
Hamilton,Finley,,,,,1886-06-19,M,rep,KY,0,,Democrat,,,,,,,,,,H000109,,,,,,404991,,,,3990,Finley Hamilton,False
Hart,Michael,James,,,,1877-07-16,M,rep,MI,8,,Democrat,,,,,,,,,,H000290,,,,,,405163,,,,4147,Michael J. Hart,False
Hastings,William,Wirt,,,,1866-12-31,M,rep,OK,2,,Democrat,,,,,,,,,,H000333,,,,,,405203,,,,4183,William Wirt Hastings,False
Henney,Charles,William Francis,,,,1884-02-02,M,rep,WI,2,,Democrat,,,,,,,,,,H000501,,,,,,405364,,,,4327,Charles W. Henney,False
Hoidale,Einar,,,,,1870-08-17,M,rep,MN,0,,Democrat,,,,,,,,,,H000706,,,,,,405559,,,,4509,Einar Hoidale,False
Hooper,Joseph,Lawrence,,,,1877-12-22,M,rep,MI,3,,Republican,,,,,,,,,,H000764,,,,,,405614,,,,4558,Joseph L. Hooper,False
Hornor,Lynn,Sedwick,,,,1874-11-03,M,rep,WV,3,,Democrat,,,,,,,,,,H000792,,,,,,405641,,,,4583,Lynn Hornor,False
Howard,Edgar,,,,,1858-09-16,M,rep,NE,3,,Democrat,,,,,,,,,,H000836,,,,,,405683,,,,4624,Edgar Howard,False
Hughes,James,Frederic,,,,1883-08-07,M,rep,WI,8,,Democrat,,,,,,,,,,H000925,,,,,,405770,,,,4703,James F. Hughes,False
James,William,Francis,,,,1873-05-23,M,rep,MI,12,,Republican,,,,,,,,,,J000053,,,,,,405958,,,,4887,W. Frank James,False
Jeffers,Lamar,,,,,1888-04-16,M,rep,AL,4,,Democrat,,,,,,,,,,J000068,,,,,,405973,,,,4902,Lamar Jeffers,False
Johnson,Magnus,,,,,1871-09-19,M,rep,MN,0,,Farmer-Labor,,,,,,,,,,J000161,,,,,,406059,,,,4980,Magnus Johnson,False
Kelly,Melville,Clyde,,,,1883-08-04,M,rep,PA,31,,Republican,,,,,,,,,,K000076,,,,,,406246,,,,5154,Melville Clyde Kelly,False
Kemp,Bolivar,Edwards,,,,1871-12-28,M,rep,LA,6,,Democrat,,,,,,,,,,K000085,,,,,,406254,,,,5161,Bolivar E. Kemp,False
Kurtz,Jacob,Banks,,,,1867-10-31,M,rep,PA,23,,Republican,,,,,,,,,,K000344,,,,,,406497,,,,5379,Jacob Banks Kurtz,False
Lee,Frank,Hood,,,,1873-03-29,M,rep,MO,0,,Democrat,,,,,,,,,,L000191,,,,,,406694,,,,5556,Frank H. Lee,False
Lehr,John,Camillus,,,,1878-11-18,M,rep,MI,2,,Democrat,,,,,,,,,,L000228,,,,,,406732,,,,5593,John C. Lehr,False
Lindsay,George,Washington,,,,1865-03-28,M,rep,NY,3,,Democrat,,,,,,,,,,L000325,,,,,,406818,,,,5677,George W. Lindsay,False
Lonergan,Augustine,,,,,1874-05-20,M,sen,CT,,3,Democrat,,,,,,,,,,L000409,,,,,,406900,,,,5752,Augustine Lonergan,False
Lozier,Ralph,Fulton,,,,1866-01-28,M,rep,MO,0,,Democrat,,,,,,,,,,L000489,,,,,,406977,,,,5820,Ralph F. Lozier,False
Major,James,Earl,,,,1887-01-05,M,rep,IL,21,,Democrat,,,,,,,,,,M000073,,,,,,407101,,,,5932,James Earl Major,False
Marland,Ernest,Whitworth,,,,1874-05-08,M,rep,OK,8,,Democrat,,,,,,,,,,M000138,,,,,,407161,,,,5987,E. W. Marland,False
Martin,Charles,Henry,,,,1863-10-01,M,rep,OR,3,,Democrat,,,,,,,,,,M000173,,,,,,407195,,,,6019,Charles Martin (Oregon politician),False
McAdoo,William,Gibbs,,,,1863-10-31,M,sen,CA,,3,Democrat,,,,,,,,,,M000293,,,,,,407308,,,,6119,William Gibbs McAdoo,False
McCandless,Lincoln,Loy,,,,1859-09-18,M,rep,HI,0,,Democrat,,,,,,,,,,M000307,,,,,,407321,,,,,Lincoln Loy McCandless,False
McClintic,James,Vernon,,,,1878-09-08,M,rep,OK,7,,Democrat,,,,,,,,,,M000338,,,,,,407347,,,,6158,James V. McClintic,False
McFadden,Louis,Thomas,,,,1876-07-25,M,rep,PA,15,,Republican,,,,,,,,,,M000434,,,,,,407434,,,,6238,Louis Thomas McFadden,False
McGill,George,,,,,1879-02-12,M,sen,KS,,3,Democrat,,,,,,,,,,M000447,,,,,,407446,,,,6251,George McGill,False
McGugin,Harold,Clement,,,,1893-11-22,M,rep,KS,3,,Republican,,,,,,,,,,M000463,,,,,,407462,,,,6265,Harold C. McGugin,False
McKeown,Thomas,Deitz,,,,1878-06-04,M,rep,OK,4,,Democrat,,,,,,,,,,M000511,,,,,,407505,,,,6304,Tom D. McKeown,False
Milligan,Jacob,Le Roy,,,,1889-03-09,M,rep,MO,0,,Democrat,,,,,,,,,,M000766,,,,,,407744,,,,6520,Jacob L. Milligan,False
Morehead,John,Henry,,,,1861-12-03,M,rep,NE,1,,Democrat,,,,,,,,,,M000939,,,,,,407908,,,,6668,John H. Morehead,False
Moynihan,Patrick,Henry,,,,1869-09-25,M,rep,IL,2,,Republican,,,,,,,,,,M001055,,,,,,408021,,,,6774,P. H. Moynihan,False
Muldowney,Michael,Joseph,,,,1889-08-10,M,rep,PA,32,,Republican,,,,,,,,,,M001067,,,,,,408033,,,,6785,Michael Joseph Muldowney,False
Murphy,Richard,Louis,,,,1875-11-06,M,sen,IA,,3,Democrat,,,,,,,,,,M001103,,,,,,408067,,,,6815,Richard L. Murphy,False
Musselwhite,Harry,Webster,,,,1868-05-23,M,rep,MI,9,,Democrat,,,,,,,,,,M001122,,,,,,408084,,,,6832,Harry W. Musselwhite,False
Nesbit,Walter,,,,,1878-05-01,M,rep,IL,0,,Democrat,,,,,,,,,,N000048,,,,,,408138,,,,6878,Walter Nesbit,False
Norbeck,Peter,,,,,1870-08-27,M,sen,SD,,3,Republican,,,,,,,,,,N000132,,,,,,408216,,,,6954,Peter Norbeck,False
O’Loughlin McCarthy,Kathryn,Ellen,,,,1894-04-24,F,rep,KS,6,,Democrat,,,,,,,,,,O000081,,,,,,408295,,,,7068,Kathryn O'Loughlin McCarthy,False
Oliver,Frank,,,,,1883-10-02,M,rep,NY,23,,Democrat,,,,,,,,,,O000072,,,,,,408345,,,,7059,Frank A. Oliver,False
Osias,Camilo,,,,,1889-03-23,M,rep,PI,0,,,,,,,,,,,,O000118,,,,,,408373,,,,,Camilo Osías,False
Parker,Homer,Cling,,,,1885-09-25,M,rep,GA,1,,Democrat,,,,,,,,,,P000056,,,,,,408466,,,,7190,Homer C. Parker,False
Parker,James,Southworth,,,,1867-06-03,M,rep,NY,29,,Republican,,,,,,,,,,P000062,,,,,,408472,,,,7196,James S. Parker,False
Peavey,Hubert,Haskell,,,,1881-01-12,M,rep,WI,10,,Republican,,,,,,,,,,P000174,,,,,,408578,,,,7292,Hubert H. Peavey,False
Pope,James,Pinckney,,,,1884-03-31,M,sen,ID,,3,Democrat,,,,,,,,,,P000430,,,,,,408821,,,,7524,James P. Pope,False
Pou,Edward,William,,,,1863-09-09,M,rep,NC,4,,Democrat,,,,,,,,,,P000474,,,,,,408859,,,,7565,Edward W. Pou,False
Prall,Anning,Smith,,,,1870-09-17,M,rep,NY,11,,Democrat,,,,,,,,,,P000495,,,,,,408880,,,,7585,Anning Smith Prall,False
Ragon,Heartsill,,,,,1885-03-20,M,rep,AR,5,,Democrat,,,,,,,,,,R000009,,,,,,408992,,,,7688,Heartsill Ragon,False
Rainey,Henry,Thomas,,,,1860-08-20,M,rep,IL,20,,Democrat,,,,,,,,,,R000014,,,,,,408996,,,,7691,Henry Thomas Rainey,False
Reid,Frank,R.,,,,1879-04-18,M,rep,IL,11,,Republican,,,,,,,,,,R000145,,,,,,409123,,,,7809,Frank R. Reid,False
Ruffin,James,Edward,,,,1893-07-24,M,rep,MO,0,,Democrat,,,,,,,,,,R000498,,,,,,409457,,,,8105,James Edward Ruffin,False
Shallenberger,Ashton,Cokayne,,,,1862-12-23,M,rep,NE,4,,Democrat,,,,,,,,,,S000280,,,,,,409779,,,,8395,Ashton C. Shallenberger,False
Shoemaker,Francis,Henry,,,,1889-04-25,M,rep,MN,0,,Farmer-Labor,,,,,,,,,,S000374,,,,,,409868,,,,8481,Francis Shoemaker,False
Simpson,James,,Jr.,,,1905-01-07,M,rep,IL,10,,Republican,,,,,,,,,,S000431,,,,,,409925,,,,8528,"James Simpson, Jr.",False
Sinclair,James,Herbert,,,,1871-10-09,M,rep,ND,-1,,Republican,,,,,,,,,,S000442,,,,,,409936,,,,8538,James H. Sinclair,False
Stalker,Gale,Hamilton,,,,1889-11-07,M,rep,NY,37,,Republican,,,,,,,,,,S000783,,,,,,410249,,,,8827,Gale H. Stalker,False
Steiwer,Frederick,,,,,1883-10-13,M,sen,OR,,3,Republican,,,,,,,,,,S000848,,,,,,410312,,,,8880,Frederick Steiwer,False
Stokes,Edward,Lowber,,,,1880-09-29,M,rep,PA,6,,Republican,,,,,,,,,,S000946,,,,,,410405,,,,8969,Edward L. Stokes,False
Strong,Nathan,Leroy,,,,1859-11-12,M,rep,PA,27,,Republican,,,,,,,,,,S001015,,,,,,410472,,,,9034,Nathan Leroy Strong,False
Strong,Sterling,Price,,,,1862-08-17,M,rep,TX,0,,Democrat,,,,,,,,,,S001019,,,,,,410476,,,,9038,Sterling P. Strong,False
Studley,Elmer,Ebenezer,,,,1869-09-24,M,rep,NY,0,,Democrat,,,,,,,,,,S001041,,,,,,410497,,,,9058,Elmer E. Studley,False
Swank,Fletcher,B.,,,,1875-04-24,M,rep,OK,5,,Democrat,,,,,,,,,,S001089,,,,,,410542,,,,9102,Fletcher B. Swank,False
Swick,Jesse,Howard,,,,1879-08-06,M,rep,PA,26,,Republican,,,,,,,,,,S001114,,,,,,410566,,,,9123,J. Howard Swick,False
Terrell,George,Butler,,,,1862-12-05,M,rep,TX,0,,Democrat,,,,,,,,,,T000129,,,,,,410711,,,,9258,George B. Terrell,False
Thompson,William,Henry,,,,1853-12-14,M,sen,NE,,1,Democrat,,,,,,,,,,T000225,,,,,,410804,,,,9346,William Henry Thompson,False
Traeger,William,Isham,,,,1880-02-26,M,rep,CA,15,,Republican,,,,,,,,,,T000349,,,,,,410920,,,,9453,William I. Traeger,False
Utterback,John,Gregg,,,,1872-07-12,M,rep,ME,3,,Democrat,,,,,,,,,,U000037,,,,,,411059,,,,9581,John G. Utterback,False
Waldron,Alfred,Marpole,,,,1865-09-21,M,rep,PA,3,,Republican,,,,,,,,,,W000040,,,,,,411220,,,,9730,Alfred M. Waldron,False
Watson,Henry,Winfield,,,,1856-06-24,M,rep,PA,9,,Republican,,,,,,,,,,W000201,,,,,,411372,,,,9873,Henry Winfield Watson,False
Weideman,Carl,May,,,,1898-03-05,M,rep,MI,14,,Democrat,,,,,,,,,,W000254,,,,,,411422,,,,9918,Carl M. Weideman,False
West,Charles,Franklin,,,,1895-01-12,M,rep,OH,17,,Democrat,,,,,,,,,,W000301,,,,,,411465,,,,9959,Charles F. West,False
Whitley,James,Lucius,,,,1872-05-24,M,rep,NY,38,,Republican,,,,,,,,,,W000420,,,,,,411579,,,,10068,James L. Whitley,False
Willford,Albert,Clinton,,,,1877-09-21,M,rep,IA,3,,Democrat,,,,,,,,,,W000485,,,,,,411642,,,,10130,Albert C. Willford,False
Hunter,Richard,Charles,,,,1884-12-03,M,sen,NE,,1,Democrat,,,,,,,,,,H000987,,,,,,405828,,,,,Richard C. Hunter,False
Adair,Jackson,Leroy,,,,1887-02-23,M,rep,IL,15,,Democrat,,,,,,,,,,A000025,,,,,,400686,,,,19,J. Leroy Adair,False
Andrew,Abram,Piatt,Jr.,,,1873-02-12,M,rep,MA,6,,Republican,,,,,,,,,,A000240,,,,,,400869,,,,189,A. Piatt Andrew,False
Arnold,William,Wright,,,,1877-10-14,M,rep,IL,23,,Democrat,,,,,,,,,,A000300,,,,,,400942,,,,252,William W. Arnold,False
Ashurst,Henry,Fountain,,,,1874-09-13,M,sen,AZ,,1,Democrat,,,,,,,,,,A000319,,,,,,400965,,,,273,Henry F. Ashurst,False
Ayers,Roy,Elmer,,,,1882-11-09,M,rep,MT,2,,Democrat,,,,,,,,,,A000352,,,,,,401003,,,,307,Roy E. Ayers,False
Bacharach,Isaac,,,,,1870-01-05,M,rep,NJ,2,,Republican,,,,,,,,,,B000009,,,,,,401015,,,,318,Isaac Bacharach,False
Benson,Elmer,Austin,,,,1895-09-22,M,sen,MN,,2,Farmer-Labor,,,,,,,,,,B000389,,,,,,401380,,,,650,Elmer Austin Benson,False
Berlin,William,Markle,,,,1880-03-29,M,rep,PA,28,,Democrat,,,,,,,,,,B000409,,,,,,401397,,,,666,William M. Berlin,False
Blanton,Thomas,Lindsay,,,,1872-10-25,M,rep,TX,17,,Democrat,,,,,,,,,,B000549,,,,,,401524,,,,788,Thomas L. Blanton,False
Brennan,Martin,Adlai,,,,1879-09-21,M,rep,IL,0,,Democrat,,,,,,,,,,B000799,,,,,,401756,,,,1004,Martin A. Brennan,False
Brooks,Joshua,Twing,,,,1884-02-27,M,rep,PA,30,,Democrat,,,,,,,,,,B000882,,,,,,401839,,,,1079,J. Twing Brooks,False
Brunner,William,Frank,,,,1887-09-15,M,rep,NY,2,,Democrat,,,,,,,,,,B000981,,,,,,401933,,,,1166,William F. Brunner,False
Buckbee,John,Theodore,,,,1871-08-01,M,rep,IL,12,,Republican,,,,,,,,,,B001020,,,,,,401970,,,,1201,John T. Buckbee,False
Burke,Edward,Raymond,,,,1880-11-28,M,sen,NE,,1,Democrat,,,,,,,,,,B001089,,,,,,402035,,,,1263,Edward R. Burke,False
Burnham,George,,,,,1868-12-28,M,rep,CA,20,,Republican,,,,,,,,,,B001124,,,,,,402069,,,,1294,George Burnham,False
Byrns,Joseph,Wellington,,,,1869-07-20,M,rep,TN,5,,Democrat,,,,,,,,,,B001217,,,,,,402156,,,,1372,Jo Byrns,False
Carden,Cap,Robert,,,,1866-12-17,M,rep,KY,4,,Democrat,,,,,,,,,,C000140,,,,,,402290,,,,1499,Cap R. Carden,False
Carmichael,Archibald,Hill,,,,1864-06-17,M,rep,AL,8,,Democrat,,,,,,,,,,C000159,,,,,,402308,,,,1514,Archibald Hill Carmichael,False
Carpenter,William,Randolph,,,,1894-04-24,M,rep,KS,4,,Democrat,,,,,,,,,,C000173,,,,,,402321,,,,1526,Randolph Carpenter,False
Cary,Glover,H.,,,,1885-05-01,M,rep,KY,2,,Democrat,,,,,,,,,,C000214,,,,,,402360,,,,1563,Glover H. Cary,False
Castellow,Bryant,Thomas,,,,1876-07-29,M,rep,GA,3,,Democrat,,,,,,,,,,C000240,,,,,,402385,,,,1589,Bryant Thomas Castellow,False
Cavicchia,Peter,Angelo,,,,1879-05-22,M,rep,NJ,11,,Republican,,,,,,,,,,C000262,,,,,,402406,,,,1609,Peter Angelo Cavicchia,False
Christianson,Theodore,,,,,1883-09-12,M,rep,MN,5,,Republican,,,,,,,,,,C000381,,,,,,402520,,,,1715,Theodore Christianson,False
Claiborne,James,Robert,,,,1882-06-22,M,rep,MO,12,,Democrat,,,,,,,,,,C000402,,,,,,402541,,,,1735,James Robert Claiborne,False
Collins,Samuel,LaFort,,,,1895-08-06,M,rep,CA,19,,Republican,,,,,,,,,,C000643,,,,,,402771,,,,1950,Sam L. Collins,False
Condon,Francis,Bernard,,,,1891-11-11,M,rep,RI,1,,Democrat,,,,,,,,,,C000673,,,,,,402799,,,,1976,Francis Condon,False
Cooper,John,Gordon,,,,1872-04-27,M,rep,OH,19,,Republican,,,,,,,,,,C000757,,,,,,402877,,,,2051,John G. Cooper,False
Copeland,Royal,Samuel,,,,1868-11-07,M,sen,NY,,1,Democrat,,,,,,,,,,C000769,,,,,,402888,,,,2062,Royal S. Copeland,False
Corning,Parker,,,,,1874-01-22,M,rep,NY,28,,Democrat,,,,,,,,,,C000785,,,,,,402905,,,,2074,Parker Corning,False
Cross,Oliver,Harlan,,,,1868-07-13,M,rep,TX,11,,Democrat,,,,,,,,,,C000931,,,,,,403043,,,,2198,Oliver H. Cross,False
Dear,Cleveland,,,,,1888-08-22,M,rep,LA,8,,Democrat,,,,,,,,,,D000177,,,,,,403339,,,,2450,Cleveland Dear,False
Delgado,Francisco,Afan,,,,1886-01-25,M,rep,PI,0,,,,,,,,,,,,D000218,,,,,,403360,,,,,Francisco Afan Delgado,False
Dietrich,Charles,Elmer,,,,1889-07-30,M,rep,PA,15,,Democrat,,,,,,,,,,D000340,,,,,,403458,,,,2590,Charles E. Dietrich,False
Dobbins,Donald,Claude,,,,1878-03-20,M,rep,IL,19,,Democrat,,,,,,,,,,D000382,,,,,,403498,,,,2629,Donald C. Dobbins,False
Donahey,Alvin,Victor,,,,1873-07-07,M,sen,OH,,1,Democrat,,,,,,,,,,D000410,,,,,,403523,,,,2652,A. Victor Donahey,False
Doutrich,Isaac,Hoffer,,,,1871-12-19,M,rep,PA,19,,Republican,,,,,,,,,,D000460,,,,,,403570,,,,2695,Isaac Hoffer Doutrich,False
Driscoll,Denis,Joseph,,,,1871-03-27,M,rep,PA,20,,Democrat,,,,,,,,,,D000501,,,,,,403608,,,,2730,Denis J. Driscoll,False
Duffey,Warren,Joseph,,,,1886-01-24,M,rep,OH,9,,Democrat,,,,,,,,,,D000517,,,,,,403627,,,,2746,Warren J. Duffey,False
Duffy,James,Patrick Bernard,,,,1878-11-25,M,rep,NY,38,,Democrat,,,,,,,,,,D000519,,,,,,403629,,,,2748,James P.B. Duffy,False
Dunn,Aubert,Culberson,,,,1896-11-20,M,rep,MS,5,,Democrat,,,,,,,,,,D000545,,,,,,403653,,,,2770,Aubert C. Dunn,False
Eagle,Joe,Henry,,,,1870-01-23,M,rep,TX,8,,Democrat,,,,,,,,,,E000003,,,,,,403699,,,,2810,Joe H. Eagle,False
Earhart,Daniel,Scofield,,,,1907-05-28,M,rep,OH,0,,Democrat,,,,,,,,,,E000006,,,,,,403702,,,,2812,Daniel S. Earhart,False
Ekwall,William,Alexander,,,,1887-06-14,M,rep,OR,3,,Republican,,,,,,,,,,E000098,,,,,,403789,,,,2887,William A. Ekwall,False
Fenerty,Clare,Gerald,,,,1895-07-25,M,rep,PA,3,,Republican,,,,,,,,,,F000071,,,,,,404029,,,,3101,Clare G. Fenerty,False
Fiesinger,William,Louis,,,,1877-10-25,M,rep,OH,13,,Democrat,,,,,,,,,,F000114,,,,,,404071,,,,3139,William L. Fiesinger,False
Frazier,Lynn,Joseph,,,,1874-12-21,M,sen,ND,,1,Republican,,,,,,,,,,F000354,,,,,,404301,,,,3347,Lynn Frazier,False
Gassaway,Percy,Lee,,,,1885-08-30,M,rep,OK,4,,Democrat,,,,,,,,,,G000094,,,,,,404466,,,,3502,Percy Lee Gassaway,False
Granfield,William,Joseph,,,,1889-12-18,M,rep,MA,2,,Democrat,,,,,,,,,,G000372,,,,,,404724,,,,3746,William J. Granfield,False
Greenway,Isabella,Selmes,,,,1886-03-22,F,rep,AZ,0,,Democrat,,,,,,,,,,G000435,,,,,,404783,,,,3799,Isabella Greenway,False
Gregory,William,Voris,,,,1877-10-21,M,rep,KY,1,,Democrat,,,,,,,,,,G000448,,,,,,404794,,,,3810,William Voris Gregory,False
Griffin,Anthony,Jerome,,,,1866-04-01,M,rep,NY,22,,Democrat,,,,,,,,,,G000457,,,,,,404802,,,,3817,Anthony J. Griffin,False
Guevara,Pedro,,,,,1879-02-23,M,rep,PI,0,,,,,,,,,,,,G000518,,,,,,404863,,,,,Pedro Guevara,False
Hale,Frederick,,,,,1874-10-07,M,sen,ME,,1,Republican,,,,,,,,,,H000031,,,,,,404916,,,,3919,Frederick Hale (US senator),False
Hamlin,Simon,Moulton,,,,1866-08-10,M,rep,ME,1,,Democrat,,,,,,,,,,H000122,,,,,,405004,,,,4002,Simon M. Hamlin,False
Hammond,Peter,Francis,,,,1887-06-30,M,rep,OH,11,,Democrat,,,,,,,,,,H000131,,,,,,405013,,,,4010,Peter Francis Hammond,False
Higgins,William,Lincoln,,,,1867-03-08,M,rep,CT,2,,Republican,,,,,,,,,,H000580,,,,,,405442,,,,4400,William L. Higgins,False
Hill,Samuel,Billingsley,,,,1875-04-02,M,rep,WA,5,,Democrat,,,,,,,,,,H000607,,,,,,405467,,,,4423,Samuel B. Hill,False
Hoeppel,John,Henry,,,,1881-02-10,M,rep,CA,12,,Democrat,,,,,,,,,,H000677,,,,,,405530,,,,4481,John H. Hoeppel,False
Hollister,John,Baker,,,,1890-11-07,M,rep,OH,1,,Republican,,,,,,,,,,H000728,,,,,,405579,,,,4526,John B. Hollister,False
Holt,Rush,Dew,,,,1905-06-19,M,sen,WV,,1,Democrat,,,,,,,,,,H000749,,,,,,405600,,,,4545,Rush Holt Sr.,False
Huddleston,George,,,,,1869-11-11,M,rep,AL,9,,Democrat,,,,,,,,,,H000903,,,,,,405749,,,,4685,George Huddleston,False
Igoe,Michael,Lambert,,,,1885-04-16,M,rep,IL,0,,Democrat,,,,,,,,,,I000004,,,,,,405866,,,,4793,Michael L. Igoe,False
Jacobsen,Bernhard,Martin,,,,1862-03-26,M,rep,IA,2,,Democrat,,,,,,,,,,J000038,,,,,,405943,,,,4873,Bernhard M. Jacobsen,False
Kahn,Florence,Prag,,,,1866-11-09,F,rep,CA,4,,Republican,,,,,,,,,,K000002,,,,,,406176,,,,5089,Florence Prag Kahn,False
Kimball,Henry,Mahlon,,,,1878-08-27,M,rep,MI,3,,Republican,,,,,,,,,,K000183,,,,,,406345,,,,5245,Henry M. Kimball,False
King,William,Henry,,,,1863-06-03,M,sen,UT,,1,Democrat,,,,,,,,,,K000216,,,,,,406376,,,,5274,William H. King,False
Lehlbach,Frederick,Reimold,,,,1876-01-31,M,rep,NJ,12,,Republican,,,,,,,,,,L000222,,,,,,406726,,,,5589,Frederick R. Lehlbach,False
Lloyd,Wesley,,,,,1883-07-24,M,rep,WA,6,,Democrat,,,,,,,,,,L000383,,,,,,406875,,,,5728,Wesley Lloyd,False
Main,Verner,Wright,,,,1885-12-16,M,rep,MI,3,,Republican,,,,,,,,,,M000071,,,,,,407099,,,,5930,Verner Main,False
Marshall,Leroy,Tate,,,,1883-11-08,M,rep,OH,7,,Republican,,,,,,,,,,M000158,,,,,,407180,,,,6004,Leroy T. Marshall,False
Mason,Harry,Howland,,,,1873-12-16,M,rep,IL,21,,Democrat,,,,,,,,,,M000214,,,,,,407232,,,,6051,Harry H. Mason,False
McDuffie,John,,,,,1883-09-25,M,rep,AL,1,,Democrat,,,,,,,,,,M000427,,,,,,407427,,,,6233,John McDuffie,False
McSwain,John,Jackson,,,,1875-05-01,M,rep,SC,4,,Democrat,,,,,,,,,,M000604,,,,,,407593,,,,6385,John J. McSwain,False
Merritt,Schuyler,,,,,1853-12-16,M,rep,CT,4,,Republican,,,,,,,,,,M000663,,,,,,407649,,,,6436,Schuyler Merritt,False
